email,highnotifications,highbenmed,highexperience,lowexperience,med_experience,nut_experience,highnotifdist,highnotifremind,highdifficulty,dailynotif_selfreport,dailynotif,dailynotif_test,dailynotif_msg,dailynotif_update,dailynotif_remind,dailynotif_other,dailynotif_act,dailynotif_dist,lownotifications,notifyingapps,rel_ben_med,rel_cost_med,net_rel_ben_med,med_ever,nuttrack_ever,med_last_month,nuttrack_last_month,med_daily_ever,nuttrack_daily_ever,experience,imp_med,imp_exercise,imp_nut,imp_sleep,fun_med,fun_exercise,fun_nut,fun_sleep,diff_med,diff_exercise,diff_nut,diff_sleep
E0112,1,0,1,0,1,3,0,0,1,30,28.571428298950195,0,28.28571319580078,0.2857142984867096,0,0,0,28.57142749428749,0,6,-8.9,10.2,-19.1,1,1,0,1,0,1,4,0,8.9,8.9,7.3,0,5.3,3.2,10,10,5.2,3,2
E0113,0,1,1,0,3,3,1,1,1,10,32.71428680419922,0,10,20.71428680419922,2,0,2,30.71428680419922,-1,5,2.5,-4,6.5,1,1,1,1,1,1,6,8.5,10,6,9.5,7,7.5,4.5,8,6.5,6,8,8.5
E0114,1,1,1,0,3,3,1,1,1,100,112,0,70,20,2,20,2,90,0,10,-1,-3,2,1,1,1,1,1,1,6,7,9,8,9,4,7,6,4,3,3,8,2.9
E0115,1,1,1,0,2,2,1,1,1,30,64.28571319580078,0,51,8.285714149475098,5,0,5,59.2857141494751,0,8,1.5,-4.2,5.7,1,1,1,0,0,1,4,7.5,8.8,6,9.9,6.5,8.3,3.1,9.5,6,7.6,6.8,8.4
E0116,1,0,1,0,2,3,1,0,1,40,67,0,35,32,0,0,0,67,0,25,-3,3.9,-6.9,1,1,0,1,1,1,5,5,8.7,8,5,3,3,2.9,5,7.5,5,3.5,5
E0117,1,0,1,0,2,2,1,1,1,50,68,0,55,5,8,0,8,60,0,6,-6.1,9.6,-15.7,1,1,1,0,0,1,4,1.5,8.5,7.6,4,1.9,9,8,4,10,7,6.5,8.5
E0118,1,1,1,0,3,2,1,1,0,60,83.28571319580078,0,58,22,3.2857141494750977,0,3.2857141494750977,80,0,10,0,-10,10,1,1,1,0,1,1,5,10,10,10,10,10,10,2.8,10,2,0,4.8,4.9
E0119,1,1,0,1,1,0,1,0,1,50,52.14285659790039,0,33,18.14285659790039,1,0,1,51.14285659790039,0,15,1,-9.5,10.5,1,0,0,0,0,0,1,3,8,2,10,7,2,1,10,4,6.5,7.5,0
E0120,0,0,1,0,1,3,1,0,0,15,31,0,25,5.142856597900391,0.8571428656578064,0,0.8571428656578064,30.14285659790039,-1,20,-6.9,3.3,-10.2,1,1,0,1,0,1,4,1.4,8.5,8.3,10,5,6.6,2.5,2.5,7.6,7.6,1.8,1.8
E0121,1,0,1,0,2,3,1,1,0,100,65.28572082519531,0,20,30.285715103149414,15.000000953674316,0,15.000000953674316,50.285715103149414,0,20,0,0.4,-0.4,1,1,1,1,0,1,5,6.4,8.9,6.4,9.5,10,7.4,5.2,10,5.2,6.2,0,5.2
E0122,1,1,1,0,3,2,0,1,1,25,31,0,5,2,20,4,20,7,0,10,0.1,-3,3.1,1,1,1,0,1,1,5,8.1,8.5,8,8,6.5,8.1,3.5,7.6,6.6,3.8,6.6,7.5
E0123,1,0,1,0,2,3,1,1,0,100,74.99999237060547,0,67.142852783203125,5.857142925262451,2,0,2,72.99999570846558,0,6,-3.5,2.1,-5.6,1,1,0,1,1,1,5,6.5,10,10,8.1,7,2.2,5.1,4.5,6,4,2,10
E0124,1,0,1,0,1,3,1,1,0,20,40,0,30,0,10,0,10,30,0,3,-4,8,-12,1,1,0,1,0,1,4,4,9,8,9,3,7,8,9,6,2,3,5.3
E0125,1,1,1,0,2,2,0,1,0,30,25,0,6,9,10,0,10,15,0,5,5.1,-12.4,17.5,1,1,1,0,0,1,4,8.2,9.9,3.1,7.8,7.8,5.6,0,7.1,3,8.9,7.6,3.9
E0126,1,0,0,1,2,1,0,0,0,20,20,0,20,0,0,0,0,20,0,1,0,0.6,-0.6,1,1,0,0,1,0,3,10,10,10,10,8,7.6,3,7.9,7.5,10,1.9,8.1
E0127,1,0,1,0,1,3,1,1,1,165,132.42857360839844,0,123,6,3.4285714626312256,0,3.4285714626312256,129,0,13,-4.1,4.3,-8.399999999999999,1,1,0,1,0,1,4,2,9.5,6.1,8,3.9,7.4,4,8,8.2,6.4,4,5.3
E0128,1,1,1,0,3,2,1,0,0,150,95,0,70,25,0,0,0,95,0,30,0.1,-4.3,4.3999999999999995,1,1,1,0,1,1,5,8.1,9,8,8.1,7.2,9.3,3.6,3.3,4.6,5.2,5.3,7.2
E0129,1,1,0,1,1,0,1,0,1,50,55.28571319580078,0,45,10,0.2857142984867096,0,0.2857142984867096,55,0,5,-0.6,-10.4,9.8,1,0,0,0,0,0,1,4,8.6,4.6,7.8,6.8,8.9,1.5,10,4,7,9.1,9.5
E0130,0,0,1,0,2,2,0,0,0,5,12.285714149475098,0,12,0,0.2857142984867096,0,0.2857142984867096,12,-1,3,-2.1,-2.1,0,1,1,0,0,1,1,4,7,9,9.1,8.1,7,5,5,3,2.9,6,3,10
E0131,0,0,0,1,0,2,0,0,1,10,14.285714149475098,0,0,14.285714149475098,0,0,0,14.285714149475098,-1,5,-3,2,-5,0,1,0,0,0,1,2,4,8,7,10,4,6,3.5,9.7,7,8,4.5,4
E0132,1,0,1,0,2,2,1,0,1,50,50,0,45,5,0,0,0,50,0,3,0,0,0,1,1,0,0,1,1,4,8,3,8,3,4,4,4,4,7,10,7,10
E0133,0,1,1,0,2,2,0,0,1,2,2,0,2,0,0,0,0,2,-1,1,1.2,-4.3,5.5,1,1,0,0,1,1,4,8.2,10,7,6.2,5.7,8.1,4.2,5,5.4,6.5,8.2,0
E0134,1,1,1,0,3,2,1,1,1,25,42.28571319580078,0,30,4.142857074737549,8.142857551574707,0,8.142857551574707,34.14285707473755,0,10,2.1,-5.2,7.300000000000001,1,1,1,0,1,1,5,7.1,8.5,5,9.1,3,3.9,0.8,7.5,4.5,6,7.5,4.3
E0135,0,0,0,1,0,2,0,0,1,1,1,0,0,0,1,0,1,0,-1,1,-1.7,2.7,-4.4,0,1,0,0,0,1,2,6,10,7.7,6.2,5,8.3,6,7.4,10,7,8.3,7.2
E0136,1,0,1,0,2,2,1,1,1,30,59,0,40,13,6,0,6,53,0,8,-4,0,-4,1,1,0,0,1,1,4,6,9,10,9,6,7,4,4,7,6,5,5
E0137,1,1,1,0,2,2,0,0,1,20,20,0,15,5,0,0,0,20,0,4,-1.7,-6.5,4.8,1,1,0,0,1,1,4,4.6,7.5,6.3,7,6.7,8.4,2.3,6.7,4.6,4.9,6.7,7.3
E0138,1,1,1,0,3,3,1,0,0,25,69.71428680419922,0,59,9,1.7142857313156128,0,1.7142857313156128,68,0,10,0.1,-4.9,5,1,1,1,1,1,1,6,6.4,6.4,6.3,8.9,7.1,7.2,3.9,9.5,2,3.8,3.7,5
E0139,1,1,1,0,2,3,1,1,1,20,126.28571319580078,0,74,36.28571319580078,13,3,13,110.28571319580078,0,10,2.9,-8,10.9,1,1,0,1,1,1,5,10,10,7.1,10,6,4,0,8.1,5,7.1,7,8.1
E0140,1,1,1,0,3,2,0,1,0,20,13,0,0,9,4,0,4,9,0,6,1,-2,3,1,1,1,0,1,1,5,10,10,9,10,10,10,8,10,3,5,3,4
E0141,1,1,0,1,0,2,1,1,0,50,116.06574249267578,0,85.06574249267578,28,3,0,3,113.06574249267578,0,8,-3,-7.5,4.5,0,1,0,0,0,1,2,7,8.5,10,10,10,7,5.5,10,0,0,3,6
E0142,1,0,0,1,0,3,1,0,1,20,90,0,75,15,0,0,0,90,0,5,-4.5,2.5,-7,0,1,0,1,0,1,3,3,7.5,7.5,6.8,7,8,7,9,7.5,9.1,5,8
E0143,1,1,1,0,2,2,1,1,0,100,104.71428680419922,0,60,41.71428680419922,3,0,3,101.71428680419922,0,10,2,-12,14,1,1,0,0,1,1,4,8.5,8.5,6.5,10,10,8,3,10,2,7,7,2
E0144,1,0,0,1,0,2,1,1,1,20,45.57143020629883,0,32,3.5714285373687744,5,5,5,35.571428537368774,0,10,-5.7,-2.9,-2.8000000000000003,0,1,0,0,0,1,2,4.3,9,10,8,5.1,7,3.4,8.2,7.9,6.9,9.1,10
E0145,1,1,0,1,1,2,1,0,1,20,79,0,79,0,0,0,0,79,0,5,4.3,-10.1,14.399999999999999,1,1,0,0,0,1,3,6.1,10,1.8,7.7,3.7,8.9,0.2,8.4,3.4,3.8,10,5
E0146,1,0,0,1,1,2,1,1,1,100,68.71428680419922,0,65,0,3,0.7142857313156128,3,65,0,6,-3,-4,1,1,1,0,0,0,1,3,0,9,3,9,4,2,1,10,8,4,9,1
E0147,1,0,0,1,0,2,1,1,0,25,45,0,40,2,3,0,3,42,0,5,-1.5,-1.9,0.3999999999999999,0,1,0,0,0,1,2,6.5,10,8,8,6,9,4,7,5,0,4.9,6
E0148,1,0,1,0,2,3,1,1,1,100,83.14286041259766,0,70,9,4.142857074737549,0,4.142857074737549,79,0,8,-1.6,3.7,-5.300000000000001,1,1,0,1,1,1,5,8.2,10,9.8,8.9,5.9,6.6,6,7.7,7.9,8.1,4.3,8
E0149,1,1,0,1,1,2,1,1,0,50,51,0,35,9,7,0,7,44,0,7,-1.9,-4.7,2.8000000000000003,1,1,0,0,0,1,3,8.1,10,10,8,6.7,3.8,2.9,9,3.1,8.9,4,7.4
E0150,1,1,1,0,3,3,1,1,1,100,55.39725875854492,0,46.39726257324219,5.857142925262451,2.7142858505249023,0.4285714328289032,2.7142858505249023,52.25440549850464,0,50,0,-6.4,6.4,1,1,1,1,1,1,6,10,8,10,3,8.6,0,4.1,10,6.2,10,8.1,10
E0151,1,0,1,0,1,3,1,1,1,100,117,0,74,13,30,0,30,87,0,20,-10,0,-10,1,1,0,1,0,1,4,0,10,10,7,5,7,2,5,10,2,7,10
E0152,1,0,1,0,2,2,1,1,0,100,82.142852783203125,0,25.71428680419922,31.428571701049805,25,0,25,57.14285850524902,0,40,-2.2,0.5,-2.7,1,1,0,0,1,1,4,5.3,7.7,7.5,8.8,6.2,4.3,6.6,4.6,4.3,9.3,4.2,7.5
E0153,1,1,1,0,3,3,1,1,0,30,36,0,33,0,3,0,3,33,0,5,0,-4.3,4.3,1,1,1,1,1,1,6,10,10,10,10,7.6,7.3,2.5,10,1.9,0,1.1,4.2
E0154,1,1,1,0,3,1,1,1,1,20,61.527183532714844,0,30.714284896850586,23.241477966308594,5.428571701049805,2.142857074737549,5.428571701049805,53.95576286315918,0,16,2.7,-3.3,6,1,1,1,0,1,0,4,10,10,7.3,9.8,10,8.6,5.6,10,6.3,8.7,5.2,7.3
E0155,1,0,1,0,2,2,1,1,0,100,95.1314926147461,0,85.1314926147461,0,10,0,10,85.1314926147461,0,5,-3,-0.4,-2.6,1,1,0,0,1,1,4,6,9,9,9,7.8,9.1,7.4,9.3,2.5,3,2.5,4.2
E0156,0,1,1,0,3,3,0,1,1,8,4.857142448425293,0,0.2857142984867096,0.5714285969734192,4,0,4,0.8571428954601288,-1,5,0,-10.6,10.6,1,1,1,1,1,1,6,10,10,10,8.4,10,6.7,0.7,4.2,7.1,4.5,8.4,8.9
E0157,0,1,1,0,2,2,0,1,1,10,14.637176513671875,0,6,1.6371750831604004,7,0,7,7.6371750831604,-1,10,1.4,-4.1,5.5,1,1,0,0,1,1,4,6.7,8.8,5.3,8.5,4.6,2.1,1.3,7.7,7.5,9,8.3,6.2
E0158,1,1,1,0,2,2,0,0,0,30,3.5714287757873535,0,0.7142857313156128,1.4285714626312256,1.4285714626312256,0,1.4285714626312256,2.1428571939468384,0,5,1,-6.3,7.3,1,1,1,0,0,1,4,9,10,8,6.8,5,8,1,5.1,2.7,2,5,0.6
E0159,1,0,1,0,2,3,0,0,1,35,26,0,20,5.5714287757873535,0.4285714626312256,0,0.4285714626312256,25.571428775787354,0,5,-0.7,3.4,-4.1,1,1,0,1,1,1,5,6,9,6.7,10,4.1,6,2.6,6.9,8,6,3.1,0.9
E0160,0,1,1,0,2,2,0,0,1,15,11.14285659790039,0,0,11,0,0.1428571492433548,0,11,-1,3,0,-4,4,1,1,1,0,0,1,4,6,9,6,6.9,7,8,4,8,7,6,8,7
E0161,1,0,0,1,1,2,0,1,1,20,18,0,15,0,3,0,3,15,0,5,-2.7,4,-6.7,1,1,0,0,0,1,3,6.4,8,9.1,10,2.6,3.1,6.9,10,5.9,7.6,6.2,2.8
E0162,1,1,1,0,3,3,1,0,1,20,50.42856979370117,0,50,0.4285714328289032,0,0,0,50.4285714328289,0,4,4.5,-11.1,15.6,1,1,1,1,1,1,6,8.3,8,3.8,6.8,7.1,6.6,0,6.2,6,7.5,10,8
E0163,1,1,0,1,1,2,1,0,1,90,77.03287506103516,0,73,4.032873153686523,0,0,0,77.03287315368652,0,5,-0.5,-10.9,10.4,1,1,0,0,0,1,3,8,9,8.5,10,8,1,1,10,3.5,7,7.4,4
E0164,1,1,1,0,2,2,1,0,0,20,38.42856979370117,0,30,8.428571701049805,0,0,0,38.428571701049805,0,7,4.3,-5.7,10,1,1,0,0,1,1,4,10,7.2,5.7,10,6.2,2.5,4.5,4.3,1.8,6.6,5.8,5.6
E0165,1,0,1,0,2,3,0,1,0,20,21.571428298950195,0,3.5714285373687744,5,13,0,13,8.571428537368774,0,4,-2.5,0.5,-3,1,1,0,1,1,1,5,4.5,7.4,7,9.2,4.2,6.3,2.3,5.1,6.4,4.1,4,2
E0166,0,0,1,0,1,3,0,0,1,15,11.376118659973145,0,10,0,0.7142857313156128,0.661832332611084,0.7142857313156128,10,-1,20,-9.5,-4.5,-5,1,1,0,1,0,1,4,0,6,9.5,8,0,1,1,10,3,6,8.5,8.4
E0167,0,1,1,0,3,2,0,0,0,12,15,0,0,14,1,0,1,14,-1,4,2,-6.7,8.7,1,1,1,0,1,1,5,8.6,8.5,6.6,9.4,10,10,7.6,10,3.1,5.4,7.4,1.8
E0168,1,1,1,0,2,2,1,1,0,20,57,0,40,15,2,0,2,55,0,6,1.3,-4.2,5.5,1,1,1,0,0,1,4,10,10,8.7,8,8,9.1,3.9,2.8,4,8,4.1,2
E0169,0,1,1,0,2,2,1,1,1,15,68,0,38,17,13,0,13,55,-1,10,3.1,-14.8,17.900000000000002,1,1,0,0,1,1,4,8.3,7.3,5.2,5.3,10,7.1,1.2,10,4,10,10,9
E0170,1,0,1,0,2,2,1,1,0,30,50.85714340209961,0,30.85714340209961,17.428571701049805,2.5714285373687744,0,2.5714285373687744,48.285715103149414,0,15,-1,0.5,-1.5,1,1,0,0,1,1,4,9,10,10,10,10,10,10,10,3,1,2.5,1
E0171,0,0,1,0,3,2,0,0,0,10,10,0,4,6,0,0,0,10,-1,3,-2.9,2.1,-5,1,1,1,0,1,1,5,6.3,8.4,9.2,7,7,6,8,7,3.1,8,2,3.5
E0172,1,0,1,0,2,3,1,0,0,50,66,0,65,0,1,0,1,65,0,3,-4.7,0.4,-5.1000000000000005,1,1,1,1,0,1,5,3.3,9.1,8,9.6,4.1,6.6,6.9,8.3,0,2.9,2.4,3.9
E0173,1,1,1,0,2,3,1,1,0,40,74.42857360839844,0,35.71428680419922,10,17.714284896850586,11,17.714284896850586,45.71428680419922,0,34,1,-5,6,1,1,0,1,1,1,5,8,9,7,9,4,3,1,5,4,7,6,7
E0174,0,0,1,0,2,3,0,1,1,10,17,0,5,6,6,0,6,11,-1,5,-2,0.5,-2.5,1,1,0,1,1,1,5,8,9.1,10,10,4,4,3,6,7,6,5.5,3.1
E0175,1,0,0,1,1,2,1,1,0,50,46,0,5,38,3,0,3,43,0,5,-5.5,1,-6.5,1,1,0,0,0,1,3,3,10,8.5,8,3,4,4,6.9,4,6.9,4,3
E0176,1,1,1,0,3,2,1,0,1,40,30,0,30,0,0,0,0,30,0,1,6,0,6,1,1,1,0,1,1,5,8,9,2,4,3,2.5,0,1,9,10,6,8
E0177,1,1,1,0,3,3,1,1,0,100,76,0,20,27,29,0,29,47,0,8,-0.5,-9,8.5,1,1,1,1,1,1,6,6,9.6,6.5,6.4,3.3,6.5,0.5,7.2,1.5,5.9,7.7,3.6
E0178,0,1,1,0,3,2,0,0,1,6,7.714285373687744,0,6.4285712242126465,0,1.2857142686843872,0,1.2857142686843872,6.4285712242126465,-1,5,1.8,-7.2,9,1,1,1,0,1,1,5,7.1,10,5.3,8.9,5.3,10,0.5,7.5,7.6,0,10,7.5
E0179,0,1,1,0,3,2,0,0,0,8,10.09861946105957,0,8,0.09861932694911957,1,1,1,8.09861932694912,-1,7,0.5,-6.6,7.1,1,1,1,0,1,1,5,6.1,8.3,5.6,10,6.3,4.4,2.9,6.6,2,7.4,5.2,1
E0180,0,0,1,0,1,3,0,1,1,15,15,0,3,5,7,0,7,8,-1,6,-4,2.1,-6.1,1,1,0,1,0,1,4,6,8,10,7,3,3,2,4,8.1,8,5,5
E0181,0,1,1,0,3,1,1,0,0,15,42.85714340209961,0,32.85714340209961,10,0,0,0,42.85714340209961,-1,5,2.6,-10,12.6,1,1,1,0,1,0,4,10,7.3,7.4,10,10,8.3,5,10,0,5.1,5,7.8
E0182,0,1,1,0,3,3,0,1,1,10,10.142857551574707,0,7,0.1428571492433548,3,0,3,7.142857149243355,-1,5,-0.7,-4.8,4.1,1,1,1,1,1,1,6,5.3,7,6,9,4,2.9,1,5.3,5.3,7.1,7.1,9.3
E0183,1,1,1,0,2,2,1,0,1,20,50,0,0,50,0,0,0,50,0,7,3,-5,8,1,1,0,0,1,1,4,8,9,5,7,7,6,2,7.2,7,9,7,4
E0184,1,1,1,0,3,3,1,1,0,70,71,0,53,11,7,0,7,64,0,9,-1.3,-5.9,4.6000000000000005,1,1,1,1,1,1,6,6.4,9.1,7.7,10,7.4,7.5,3.9,7.8,2,3.7,4.4,2.3
E0185,0,1,0,1,3,0,0,1,1,8,25,0,10,6,9,0,9,16,-1,25,9.9,-13.6,23.5,1,0,1,0,1,0,3,10,7.9,0.1,8.1,10,7.1,0,10,6.4,8.1,10,6.4
E0186,1,1,1,0,3,2,1,1,1,100,85,0,20,62,3,0,3,82,0,6,0.1,-5.9,6,1,1,1,0,1,1,5,9.2,10,9.1,10,10,2.4,5,10,6.1,10,7,8.4
E0187,1,0,1,0,3,3,1,0,0,50,37,0,35,0.1428571492433548,1.5714285373687744,0.2857142984867096,1.5714285373687744,35.142857149243355,0,21,-2.7,-1.9,-0.8000000000000003,1,1,1,1,1,1,6,6.7,2.1,9.4,7.4,6.1,2.2,6.4,9.8,3,7.1,5.2,1.5
E0188,0,0,0,1,1,2,1,0,1,10,37,0,27,10,0,0,0,37,-1,5,-1,-0.7,-0.30000000000000004,1,1,0,1,0,0,3,7,8,8,9,7.2,7.3,7.5,7.8,6.1,7.2,7.1,9
E0189,1,1,0,1,1,1,1,0,1,30,46,0,42,3,1,0,1,45,0,6,-2.9,-5.8,2.9,1,1,0,0,0,0,2,7.1,10,10,6.4,6.8,3.3,4,5.7,6.1,8.4,9.1,10
E0190,0,0,1,0,2,2,0,1,1,8,16,0,4,8,4,0,4,12,-1,7,-2,1.1,-3.1,1,1,0,0,1,1,4,8,10,10,7.5,5.4,7.1,5.5,6.8,7,6,6,3
E0191,1,0,0,1,1,2,1,1,0,100,129.00001525878906,0,112.14286041259766,14.85714340209961,2,0,2,127.00000381469727,0,15,-5,3,-8,1,1,0,0,0,1,3,3,10,8,3.5,6,8,4,9.5,5,0,0,9
E0192,0,0,1,0,3,3,0,1,0,6,6,0,3,0,3,0,3,3,-1,4,-1.2,1.3,-2.5,1,1,1,1,1,1,6,4,8.2,5.2,7.3,3.3,6.3,1.8,5.2,6,3.1,3.2,9.3
E0193,1,1,1,0,1,3,1,1,0,150,111.42857360839844,0,0,105,6.428571701049805,0,6.428571701049805,105,0,6,0.5,-3.1,3.6,1,1,0,1,0,1,4,8,8,7.5,6,9,7,7,7.5,2.9,5,4,6
E0194,0,0,1,0,2,3,0,1,1,10,11.428571701049805,0,0,9,2.4285714626312256,0,2.4285714626312256,9,-1,8,-1.3,-1.3,0,1,1,0,1,1,1,5,6.9,10,8.2,9,6.2,3.7,4.2,9,6,7.2,5.3,7.1
E0195,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,-10,0.8,-10.8,0,1,0,1,0,1,3,0,10,10,10,5,3,4,10,8,8.2,6.2,8.5
E0196,1,0,1,0,1,3,0,0,1,20,10,0,0,10,0,0,0,10,0,1,-2.9,-1,-1.9,1,1,0,1,0,1,4,7.1,10,10,10,6.6,3,3.4,10,7.9,10,5.7,10
E0197,0,0,1,0,1,3,0,1,0,2,2,0,0,0,2,0,2,0,-1,2,-3,4.1,-7.1,1,1,0,1,0,1,4,4.3,7.8,7.3,7.6,6.3,7.4,7,8.6,5.4,1.5,2,6.5
E0198,1,1,1,0,3,2,0,0,1,20,20.208602905273438,0,10.494318008422852,8.428571701049805,0.2857142984867096,1,0.2857142984867096,18.922889709472656,0,20,-0.1,-3.9,3.8,1,1,1,0,1,1,5,7.5,10,7.6,9.9,7,10,3.3,7.9,6.4,0,6.6,3.8
E0199,1,1,1,0,3,3,0,1,0,20,25,0,20,3,2,0,2,23,0,3,1.6,-3.9,5.5,1,1,1,1,1,1,6,7,9.5,5.4,9.7,6.8,6.3,3.2,9.4,2.2,3.7,2.5,4.6
E0200,1,1,1,0,3,3,0,0,0,20,21,0,20,0,1,0,1,20,0,5,-0.2,-3,2.8,1,1,1,1,1,1,6,9,9,9.2,8.5,9,9,6,8,3,4,3,5.8
E0201,0,0,0,1,0,3,0,0,1,5,16,0,6,9.571428298950195,0.4285714626312256,0,0.4285714626312256,15.571428298950195,-1,5,-6,-0.5,-5.5,0,1,0,1,0,1,3,3,9,9,9,3,4,3,6,6,4,6.5,7
E0202,1,0,0,1,1,2,0,0,0,20,18,0,17,1,0,0,0,18,0,4,-1.7,-0.1,-1.5999999999999999,1,1,0,0,0,1,3,8.3,10,10,3.4,10,10,10,7.4,0,0.4,0.1,6.3
E0203,1,0,1,0,1,3,1,1,0,50,55.38433074951172,0,47.14285659790039,5.09861946105957,3.142857074737549,0,3.142857074737549,52.24147605895996,0,10,-6.9,10.3,-17.200000000000003,1,1,0,1,0,1,4,2.8,9.1,9.7,8.5,2.3,7.8,6.5,10,6.1,4,0,7.4
E0204,0,1,1,0,2,2,0,0,1,5,5.4285712242126465,0,5.4285712242126465,0,0,0,0,5.4285712242126465,-1,2,2,-8.1,10.1,1,1,0,1,1,0,4,10,10,8,10,8.1,7,3,8.1,4,6,7,8.1
E0205,1,1,1,0,2,2,1,0,0,80,57.31858825683594,0,56.57143020629883,0.7471588253974915,0,0,0,57.31858903169632,0,6,3.5,-6.9,10.4,1,1,0,0,1,1,4,8,10,4.5,7.9,7.7,6.6,3.1,5.8,1.6,4.2,3.9,6.4
E0206,1,0,1,0,2,2,1,1,1,25,69.14286041259766,0,65,2.142857074737549,2,0,2,67.14285707473755,0,5,0,-1,1,1,1,1,0,0,1,4,7,8,7,9,5,6,3.5,9,6.5,7,6,7.5
E0207,1,0,1,0,1,3,1,1,0,40,50.28571319580078,0,27.285715103149414,20,3,0,3,47.285715103149414,0,6,-6,4.3,-10.3,1,1,0,1,0,1,4,0.9,9.2,6.9,7.5,2.3,6.9,2.7,10,7.1,3.2,3.2,8.5
E0208,0,0,0,1,0,2,0,1,1,5,6.142856597900391,0,0.4285714328289032,3,2.7142858505249023,0,2.7142858505249023,3.428571432828903,-1,5,-3,-0.4,-2.6,0,1,0,0,0,1,2,7,9.7,10,9.2,6,3.2,3.6,7.6,6.7,7.4,4.7,3.9
E0209,0,1,1,0,2,2,0,1,0,10,10,0,4,0,6,0,6,4,-1,3,-0.9,-9,8.1,1,1,1,0,0,1,4,5.1,4,6,8,6,5.3,2,7,2,9.5,7,3.5
E0210,0,1,1,0,3,2,0,0,1,5,3.307222843170166,0,2,0.5929369926452637,0.7142857313156128,0,0.7142857313156128,2.5929369926452637,-1,5,3,-8,11,1,1,1,0,1,1,5,9,9,6,9,8,6,3,8,6,8,9,7
E0211,1,0,1,0,3,2,0,1,1,30,32,0,17,8,7,0,7,25,0,8,-2,-3,1,1,1,1,0,1,1,5,8,10,10,8,6,3.9,4,6,5,4,6,7
E0212,1,0,1,0,2,2,1,1,1,20,160.57142639160156,0,125,25.714284896850586,9.85714340209961,0,9.85714340209961,150.7142848968506,0,20,-2,2,-4,1,1,0,0,1,1,4,8,7.2,10,10,5,4.3,3,10,10,6,6,8.5
E0213,1,0,1,0,1,3,0,0,0,20,20.571428298950195,0,7,13,0.5714285969734192,0,0.5714285969734192,20,0,5,-7,1,-8,1,1,0,1,0,1,4,2,9,9,10,6,7.5,4,8,6,3,3,3
E0214,0,1,0,1,1,2,1,1,1,15,39,0,36,0,3,0,3,36,-1,5,0,-10,10,1,1,0,0,0,1,3,10,10,10,10,10,3,3,10,5,8,8,9
E0215,1,0,0,1,0,3,0,0,1,25,31,0,20,9.428571701049805,1.5714285373687744,0,1.5714285373687744,29.428571701049805,0,12,-2.6,-4.1,1.4999999999999996,0,1,0,1,0,1,3,7.4,9.3,10,8.8,8.8,10,3.9,10,7.2,2.7,6.4,6.5
E0216,0,0,0,1,0,3,1,1,1,10,50,0,45,0,5,0,5,45,-1,4,-1.8,-1.5,-0.30000000000000004,0,1,0,1,0,1,3,8.2,10,10,10,5.2,8.1,2.8,3.6,8.3,5.3,7.4,4.1
E0217,1,1,0,1,0,2,1,0,0,40,40,0,24,15,1,0,1,39,0,4,-1,-7,6,0,1,0,0,0,1,2,6,10,7,8,5,7,2,5,2,7.5,6,1
E0218,1,0,1,0,2,3,1,0,0,50,35.03287124633789,0,30,5.032873153686523,0,0,0,35.03287315368652,0,3,-8,6.3,-14.3,1,1,1,1,0,1,5,2,10,10,10,3.2,10,2.2,2.5,7.4,0.3,0.1,2.6
E0219,1,1,0,1,3,0,1,0,0,50,36.42857360839844,0,36.42857360839844,0,0,0,0,36.42857360839844,0,5,1,-11.4,12.4,1,0,1,0,1,0,3,8.7,10,7.7,10,8.4,8.2,0.2,10,3.1,7.5,6.3,8.1
E0220,0,0,0,1,0,3,0,1,0,15,18.350238800048828,0,5.5714287757873535,9.778810501098633,3,0,3,15.350239276885986,-1,50,-1,3.4,-4.4,0,1,0,1,0,1,3,5,8,6,7,5.3,7.6,5,10,7,6.6,3.3,8.2
E0221,0,0,0,1,0,3,0,1,1,10,25.428571701049805,0,15.428571701049805,5,5,0,5,20.428571701049805,-1,5,-6.5,0.4,-6.9,0,1,0,1,0,1,3,3.5,10,10,10,5.5,5.7,7.4,6,6.1,4.8,7.6,5.4
E0222,0,0,1,0,2,2,0,1,1,12,19.85714340209961,0,10,4.285714149475098,5.571428298950195,0,5.571428298950195,14.285714149475098,-1,10,-3.3,-2,-1.2999999999999998,1,1,0,0,1,1,4,6.7,9.4,10,10,2.3,7.9,1.2,6.4,6.5,3.8,7.4,8.9
E0223,1,0,1,0,2,3,1,1,0,35,49.28571701049805,0,37,0.7142857313156128,4.571428298950195,7,4.571428298950195,37.71428573131561,0,8,0,1.9,-1.9,1,1,1,1,0,1,5,10,10,10,10,8.1,7,10,10,2,2.1,2,2
E0224,1,0,0,1,1,2,0,0,1,25,21.428569793701172,0,20.714284896850586,0,0.7142857313156128,0,0.7142857313156128,20.714284896850586,0,5,-2,-0.5,-1.5,1,1,0,0,0,1,3,7.5,8.5,9.5,10,6,4,6,8,6,7,6.5,0
E0225,0,0,1,0,2,2,0,0,0,2,3.3514606952667236,0,0.2857142984867096,3.065746307373047,0,0,0,3.3514606058597565,-1,3,-3,1.9,-4.9,1,1,0,0,1,1,4,5,10,8,6.5,7,9,6,8,3,1,0.1,0.3
